ZG.1	ZG.10	ZG.11	ZG.12	ZG.13	ZG.14	ZG.15	ZG.16	ZG.17	ZG.18	ZG.19	ZG.2	ZG.20	ZG.21	ZG.22	ZG.23	ZG.24	ZG.25	ZG.26	ZG.27	ZG.28	ZG.29	ZG.3	ZG.30	ZG.31	ZG.32	ZG.35	ZG.36	ZG.37	ZG.38	ZG.39	ZG.4	ZG.40	ZG.41	ZG.42	ZG.43	ZG.44	ZG.45	ZG.46	ZG.47	ZG.48	ZG.49	ZG.5	ZG.50	ZG.51	ZG.52	ZG.6	ZG.7	ZG.8	ZG.9	zymo_pos_ct
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1	0	0	0	0.0624133148404993	0	0	0	0.23047619047619	0	0	0	0	0	0	0	0	0	0.0587002096436059	0.058974358974359	0.0891621829362029	0	0.0454545454545455	0.0889894419306184	0	0.0536332179930796	0	0	0	0	0	0.0765661252900232	0	0	0.0475504322766571	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0580152671755725	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__CCD24;D_4__uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0.0323488045007032	0	0	0.138790035587189	0	0	0	0	0	0.0318943298969072	0	0	0.0462713387241689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205823293172691	0	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14	0	0	0	0.0124826629680999	0	0	0.0443686006825939	0	0	0	0	0	0	0	0	0	0	0	0	0.0153727901614143	0.0463917525773196	0.0266955266955267	0	0.0557053009883199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016566265060241	0	0.0351145038167939	0	0	0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptostreptococcaceae	0	0	0	0	0	0	0	0.0952380952380952	0	0	0	0	0	0	0	0	0	0.0566037735849057	0.0243589743589744	0.0768639508070715	0	0.0165945165945166	0	0	0.0622837370242214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;__;__	0	0.11214953271028	0	0.00832177531206657	0	0	0	0	0	0	0	0.0970464135021097	0	0.0495399858457183	0	0.162264150943396	0	0	0	0	0.0811855670103093	0.0465367965367965	0	0.127583108715184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205761316872428	0	0	0	0.0647590361445783	0.0602549246813441	0.0778625954198473	0.114427860696517	0.272108843537415	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae	0.197157267308574	0.0244029075804777	0.019916142557652	0	0	0	0	0	0.150554675118859	0	0	0	0	0	0	0	0	0	0	0	0.0151417525773196	0	0	0.0197663971248877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0060882800608828
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Pleomorphomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714834742505765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae	0.296194406235672	0	0	0.0208044382801664	0.0826972010178117	0	0	0	0	0.0726114649681529	0	0.0145335208626348	0	0	0	0	0.253086419753086	0	0.0282051282051282	0	0.00998711340206185	0.0162337662337662	0.0588235294117647	0	0.103806228373702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00869565217391304	0.00881834215167548	0	0.00708762886597938	0	0	0.0683661645422943	0.0625954198473282	0.0895522388059701	0.23469387755102	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 5;__;__	0	0.0119418483904465	0	0	0	0	0.162116040955631	0	0	0	0	0.0070323488045007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae	0	0.114226375908619	0	0.00277392510402219	0	0	0	0	0	0	0.0815789473684211	0.0168776371308017	0	0	0.131672597864769	0	0	0.230607966457023	0	0.0338201383551115	0.00644329896907216	0.018037518037518	0.0512820512820513	0.0130278526504942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141791044776119	0	0	0.0240963855421687	0.0254924681344148	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;__	0	0.00467289719626168	0	0	0.0165394402035623	0	0	0	0.0380348652931854	0	0	0	0	0	0	0	0	0	0	0	0.0289948453608247	0	0	0.0354896675651393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__Gaiellaceae	0	0	0.0408805031446541	0.0194174757281553	0	0	0.0426621160409556	0	0	0	0	0.052977027660572	0	0.075725406935598	0	0	0	0	0	0	0.047680412371134	0	0	0.00808625336927224	0	0	0	0	0	0	0	0.073558648111332	0	0	0	0	0	0	0	0.0218068535825545	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae	0.192113709307657	0	0	0	0.0089058524173028	0	0	0	0	0	0	0	0	0.0382165605095541	0	0	0	0	0	0.0653343581860108	0.00902061855670103	0	0	0	0.0207612456747405	0	0	0	0	0	0	0	0.0256410256410256	0	0.152892561983471	0.0473083197389886	0.0842391304347826	0	0	0	0	0	0	0	0	0	0	0	0	0.0272108843537415	0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0356425702811245	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family	0	0	0	0.00277392510402219	0	0	0	0	0	0	0.0429824561403509	0	0	0	0	0	0	0	0	0	0.0264175257731959	0	0	0.0202156334231806	0	0.0459492140266022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00529100529100529	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Nocardiaceae	0	0	0	0	0	0	0	0	0	0	0.0570175438596491	0	0	0	0	0	0	0	0	0	0.0038659793814433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae	0	0	0	0.00554785020804438	0	0	0	0	0	0	0	0.0492264416315049	0.0572450805008945	0.0502476999292286	0	0	0.104938271604938	0	0.0128205128205128	0	0.0341494845360825	0.0104617604617605	0	0.0112309074573226	0	0.0241837968561064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145582329317269	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.160476845483723	0	0	0	0	0	0.0733788395904437	0	0.0618066561014263	0	0	0.0271917487107361	0	0.0261854210898797	0	0	0	0	0	0	0	0.0191197691197691	0	0.00494159928122192	0	0	0	0	0	0	0	0.151093439363817	0	0	0	0	0	0	0	0	0	0.00470311581422693	0.0472636815920398	0	0.0392694063926941	0.0225903614457831	0.0845886442641947	0	0	0	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3)	0.000917010545621275	0.0160955347871236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00966494845360825	0.034992784992785	0.00452488687782805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117577895355673	0.0970149253731343	0.00193298969072165	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales;D_4__Saccharimonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0371794871794872	0.0599538816295158	0	0.00901875901875902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Enterococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06456571867794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0745814307458143
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae	0	0	0.019916142557652	0	0	0	0	0	0	0	0.0315789473684211	0	0	0.0276008492569002	0	0	0.0679012345679012	0	0	0	0.0264175257731959	0.0104617604617605	0	0.036837376460018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0319634703196347	0	0	0	0	0	0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Longimicrobia;D_3__Longimicrobiales;D_4__Longimicrobiaceae	0	0	0	0	0	0	0	0	0	0	0.0631578947368421	0	0	0	0	0	0	0	0.0224358974358974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030441400304414
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0	0	0	0	0	0	0	0	0	0	0.0631578947368421	0	0	0	0	0	0	0.0587002096436059	0.042948717948718	0	0	0	0	0.00179694519317161	0	0	0	0	0	0	0.00580046403712297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Rokubacteria;D_2__NC10;D_3__Rokubacteriales;__	0	0	0	0	0	0	0	0	0	0	0	0.0145335208626348	0	0	0	0	0	0	0	0	0	0	0	0.018418688230009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45	0	0	0	0	0	0	0	0	0	0	0.0614035087719298	0	0	0	0	0	0	0	0	0	0.00708762886597938	0.0335497835497836	0	0.00134770889487871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae	0	0	0	0	0	0	0	0	0	0	0	0.0398499765588373	0	0	0	0	0	0	0.0448717948717949	0	0	0	0.057315233785822	0	0	0	0	0	0	0	0	0.117296222664016	0	0	0	0	0	0	0	0	0	0	0	0	0.0538812785388128	0	0.0961761297798378	0	0	0	0
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__Ktedonobacterales;D_4__Ktedonobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05380476556495	0	0	0	0.00404312668463612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__IMCC26256;__	0	0.00623052959501558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139165009940358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia;D_3__Lineage IV;D_4__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0488322717622081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured Acidobacteriaceae bacterium;D_4__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022229381443299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
