ZG.1	ZG.10	ZG.11	ZG.12	ZG.13	ZG.14	ZG.15	ZG.16	ZG.17	ZG.18	ZG.19	ZG.2	ZG.20	ZG.21	ZG.22	ZG.23	ZG.24	ZG.25	ZG.26	ZG.27	ZG.28	ZG.29	ZG.3	ZG.30	ZG.31	ZG.32	ZG.35	ZG.36	ZG.37	ZG.38	ZG.39	ZG.4	ZG.40	ZG.41	ZG.42	ZG.43	ZG.44	ZG.45	ZG.46	ZG.47	ZG.48	ZG.49	ZG.5	ZG.50	ZG.51	ZG.52	ZG.6	ZG.7	ZG.8	ZG.9	zymo_pos_ct
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__uncultured	0	0	0.0605769230769231	0	0.101311084624553	0	0	0.12430426716141	0	0	0	0.0377880184331797	0	0.0196979645436638	0	0	0	0	0	0	0.0349276274386407	0	0	0.0556049822064057	0	0	0	0	0	0	0	0	0	0	0.0192043895747599	0	0	0	0	0	0.0309405940594059	0	0	0	0.0566523605150215	0.0209623630300143	0	0.0562962962962963	0	0.06875	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;__	0	0	0	0.152202937249666	0	0.0435643564356436	0	0.122448979591837	0.0480769230769231	0.0713375796178344	0.0550814584949573	0	0.314285714285714	0.0183847669074196	0	0	0	0	0	0	0.0122718691000629	0	0	0	0	0	0.0410347903657449	0.0247329960652052	0.198887343532684	0.5	0.0104408352668213	0	0.0128205128205128	0.145323741007194	0.257887517146776	0.117073170731707	0	0.127625201938611	0.108986615678776	0.116279069767442	0	0	0	0	0	0	0	0.0740740740740741	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Devosiaceae;D_5__Devosia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00407331975560081	0.0647798742138365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 1	0	0	0	0.0600801068090788	0	0	0	0.224489795918367	0	0	0	0	0	0	0	0	0	0.0570264765784114	0.0578616352201258	0.0884146341463415	0	0.0418326693227092	0.0806010928961749	0	0.0471841704718417	0	0	0	0	0	0	0	0	0.0474820143884892	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0562962962962963	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__CCD24;D_4__uncultured bacterium;D_5__	0	0	0	0	0	0	0	0	0	0	0	0.0317972350230415	0	0	0.130434782608696	0	0	0	0	0	0.0311516677155444	0	0	0.0458185053380783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195331110052406	0	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14;D_5__metagenome	0	0	0	0.0146862483311081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0317809943360604	0.0142762284196547	0	0.0382562277580071	0.0273972602739726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0355555555555556	0	0	0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptostreptococcaceae;D_5__Terrisporobacter	0	0	0	0	0	0	0	0.0538033395176252	0	0	0	0	0	0	0	0	0	0.054989816700611	0.0238993710691824	0.076219512195122	0	0	0	0	0.0547945205479452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;__;__;__	0	0.112173038229376	0.0384615384615385	0.0120160213618158	0	0	0	0	0.0824175824175824	0	0	0.0963133640552995	0	0.0525279054497702	0	0.15916955017301	0	0	0	0	0.0802391441157961	0.051460823373174	0.0519125683060109	0.126779359430605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0209912536443149	0	0	0	0.0666984278227727	0.060849598163031	0.0785185185185185	0.114485981308411	0.259375	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Microvirga	0	0.0246478873239437	0.0192307692307692	0	0	0	0	0	0.131868131868132	0	0	0	0	0	0	0	0	0	0	0	0.0151038388923851	0	0	0.0177935943060498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00757575757575758
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Pleomorphomonadaceae;D_5__Pleomorphomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0708841463414634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
